,numeric,lon,lat,address
중학교학생,916,127.0717443,37.4916369,"101 yeongdong-daero, gaepo-dong, gangnam-gu, seoul, south korea"
중학교학생,462,127.0617435,37.4806642,"9 seolleung-ro, gangnam-gu, seoul, south korea"
중학교학생,1226,127.0089613,37.5107518,"39 sinbanpo-ro 33-gil, seocho-gu, seoul, south korea"
중학교학생,838,127.0560795,37.4862777,"103 seolleung-ro, gangnam-gu, seoul, south korea"
중학교학생,1106,127.0608974,37.5063402,"26 yeoksam-ro 87-gil, gangnam-gu, seoul, south korea"
중학교학생,1004,127.0873271,37.483438,"7 gwangpyeong-ro 20-gil, gangnam-gu, seoul, south korea"
중학교학생,1097,127.0583895,37.4905203,"321 yangjaecheon-ro, gangnam-gu, seoul, south korea"
중학교학생,743,127.0472825,37.4845654,"39 nambusunhwan-ro 378-gil, gangnam-gu, seoul, south korea"
중학교학생,793,127.0450882,37.4923472,"31 eonju-ro 57-gil, gangnam-gu, seoul, south korea"
중학교학생,935,126.9918514,37.5030706,"67 sinbanpo-ro, seocho-gu, seoul, south korea"
중학교학생,593,126.9982545,37.4944786,"144 donggwang-ro, seocho-gu, seoul, south korea"
중학교학생,528,127.0621196,37.5189411,"59 yeongdong-daero 128-gil, gangnam-gu, seoul, south korea"
중학교학생,1150,127.0247491,37.493993,"115 seoun-ro, seocho-gu, seoul, south korea"
중학교학생,1132,127.0221387,37.4990561,"2 seoun-ro 21-gil, seocho-gu, seoul, south korea"
중학교학생,835,127.0087082,37.4854122,"48 banpo-daero 13-gil, seocho-gu, seoul, south korea"
중학교학생,486,127.0922007,37.4715425,"south korea, seoul, gangnam-gu, jagok-dong, 자곡로 81"
중학교학생,399,127.1023885,37.4910655,"57 gwangpyeong-ro 59-gil, gangnam-gu, seoul, south korea"
중학교학생,465,127.0322212,37.5273302,"17 apgujeong-ro 36-gil, gangnam-gu, seoul, south korea"
중학교학생,996,127.0132453,37.516486,"27 naruteo-ro, jamwon-dong, seocho-gu, seoul, south korea"
중학교학생,1010,126.9960256,37.5056876,"26 sinbanpo-ro 19-gil, banpo-dong, seocho-gu, seoul, south korea"
중학교학생,487,127.02115,37.5247079,"123 apgujeong-ro, gangnam-gu, seoul, south korea"
중학교학생,564,127.032959,37.5302105,"225 apgujeong-ro, gangnam-gu, seoul, south korea"
중학교학생,542,127.0444116,37.4724059,"55 dongsalro, seocho-gu, seoul, south korea"
중학교학생,437,127.033073,37.51928,"27 dosan-daero 38-gil, gangnam-gu, seoul, south korea"
중학교학생,1079,127.0467143,37.5145979,"28 samseong-dong, gangnam-gu, seoul, south korea"
중학교학생,1303,127.0490787,37.4956709,"10 dogok-ro 43-gil, gangnam-gu, seoul, south korea"
중학교학생,843,127.025224,37.4659194,"14 seongchon-gil, umyeon-dong, seocho-gu, seoul, south korea"
중학교학생,1107,127.0139388,37.506062,"10 sapyeong-daero 45-gil, seocho-gu, seoul, south korea"
중학교학생,688,126.9903022,37.4809574,"32 bangbaejungang-ro 3-gil, seocho-gu, seoul, south korea"
중학교학생,561,127.0454332,37.5285802,"36 apgujeong-ro 61-gil, gangnam-gu, seoul, south korea"
중학교학생,601,127.0564936,37.4953357,"21 dogok-ro 64-gil, gangnam-gu, seoul, south korea"
중학교학생,595,126.9927567,37.4759144,"123-5 hyoryeong-ro 2-gil, seocho-gu, seoul, south korea"
중학교학생,877,126.985083,37.4885743,"84 donggwang-ro 12-gil, seocho-gu, seoul, south korea"
중학교학생,1028,126.9922636,37.5018559,"56-7 sinbanpo-ro, seocho-gu, seoul, south korea"
중학교학생,889,127.0533366,37.4907295,"2807 nambusunhwan-ro, gangnam-gu, seoul, south korea"
중학교학생,505,127.0359252,37.4879414,"36 nambusunhwan-ro 359-gil, gangnam-gu, seoul, south korea"
중학교학생,890,127.0781923,37.4885961,"37 irwon-ro 8-gil, irwon-dong, gangnam-gu, seoul, south korea"
중학교학생,1050,127.0476387,37.501754,"27 seolleung-ro 85-gil, gangnam-gu, seoul, south korea"
중학교학생,835,127.0620662,37.504951,"541 yeoksam-ro, gangnam-gu, seoul, south korea"
중학교학생,606,126.9225543,37.5018245,"29 daebangdong 15-gil, dongjak-gu, seoul, south korea"
중학교학생,580,126.9314655,37.5032309,"22 sangdo-ro 13ra-gil, dongjak-gu, seoul, south korea"
중학교학생,532,126.9618278,37.4808692,"60 nambusunhwan-ro 237-gil, gwanak-gu, seoul, south korea"
중학교학생,1448,126.9485751,37.4925845,"53 seonghyeon-ro, gwanak-gu, seoul, south korea"
중학교학생,513,126.9441046,37.4935736,"20 yangnyeong-ro 20-gil, dongjak-gu, seoul, south korea"
중학교학생,807,126.9228102,37.4666807,"32 nangok-ro 16-gil, gwanak-gu, seoul, south korea"
중학교학생,553,126.9215775,37.4818999,"106 nangok-ro 64-gil, gwanak-gu, seoul, south korea"
중학교학생,512,126.9724003,37.4789892,"166 nambusunhwan-ro 269-gil, dongjak-gu, seoul, south korea"
중학교학생,806,126.9330422,37.4919353,"101 bongcheon-ro 13-gil, gwanak-gu, seoul, south korea"
중학교학생,1026,126.9137335,37.4952932,"24 yeouidaebang-ro 10-gil, dongjak-gu, seoul, south korea"
중학교학생,493,126.9772383,37.4949969,"83 dongjak-daero 39ga-gil, dongjak-gu, seoul, south korea"
중학교학생,614,126.921727,37.4957369,"364-58 sindaebang-dong, dongjak-gu, seoul, south korea"
중학교학생,645,126.9122182,37.4754058,"40 munseong-ro 16-gil, gwanak-gu, seoul, south korea"
중학교학생,519,126.9381575,37.4806354,"72 janggunbong-gil, gwanak-gu, seoul, south korea"
중학교학생,716,126.958696,37.4841279,"25-19 haengun-dong, gwanak-gu, seoul, south korea"
중학교학생,581,126.9688695,37.4876148,"58 sadang-ro 9ga-gil, dongjak-gu, seoul, south korea"
중학교학생,486,126.9428252,37.4673643,"39-24 sillim-ro 3ga-gil, gwanak-gu, seoul, south korea"
중학교학생,588,126.961525,37.4908204,"72 sadang-ro 2ga-gil, dongjak-gu, seoul, south korea"
중학교학생,657,126.9603553,37.4939484,"2-19 sadang-ro 2-gil, dongjak-gu, seoul, south korea"
중학교학생,442,126.9344578,37.479929,"17-16 sillim-ro 48-gil, gwanak-gu, seoul, south korea"
중학교학생,524,126.9453094,37.4705384,"40 sillim-ro, gwanak-gu, seoul, south korea"
중학교학생,393,126.9339199,37.5080412,"13-2 daebang-dong, dongjak-gu, seoul, south korea"
중학교학생,885,126.9695872,37.4729052,"35 inheon 9-gil, gwanak-gu, seoul, south korea"
중학교학생,796,126.940722,37.5033584,"25 jangseungbaegi-ro 10ga-gil, dongjak-gu, seoul, south korea"
중학교학생,474,126.9256312,37.4651377,"141 gwangsin-gil, gwanak-gu, seoul, south korea"
중학교학생,604,126.9247473,37.4719974,"80 nangok-ro 34-gil, gwanak-gu, seoul, south korea"
중학교학생,503,126.9562366,37.5101255,"94 heukseok-ro 9-gil, dongjak-gu, seoul, south korea"
중학교학생,403,126.9516414,37.4739345,"1695 cheongnyong-dong, gwanak-gu, seoul, south korea"
중학교학생,818,126.9265387,37.505301,"74 daebangdong-gil, dongjak-gu, seoul, south korea"
중학교학생,840,126.9207947,37.4801177,"39 nambusunhwan-ro 156-gil, sillim-dong, gwanak-gu, seoul, south korea"
중학교학생,610,126.9292344,37.5073276,"79 yeouidaebang-ro 36-gil, dongjak-gu, seoul, south korea"
중학교학생,985,126.96152,37.5040801,"124 seodal-ro, dongjak-gu, seoul, south korea"
중학교학생,566,127.0583587,37.5397813,"14 ttukseomno 13(sipsam)-gil, seongdong-gu, seoul, south korea"
중학교학생,466,127.0483522,37.5435667,"22-27 seongsu-dong 1(il)-ga, seongdong-gu, seoul, south korea"
중학교학생,1346,127.1013527,37.5404965,"17-62 achasan-ro 70-gil, gwangjin-gu, seoul, south korea"
중학교학생,707,127.0860302,37.5301088,"7 jayang-ro 3-gil, gwangjin-gu, seoul, south korea"
중학교학생,922,127.101708,37.547095,"394-5 gwangjang-dong, gwangjin-gu, seoul, south korea"
중학교학생,626,127.0899425,37.5322529,"45 ttukseom-ro 64-gil, gwangjin-gu, seoul, south korea"
중학교학생,945,127.0337209,37.5504317,"46 dokseodangno 62(yuksibi)-gil, seongdong-gu, seoul, south korea"
중학교학생,716,127.0788098,37.542871,"80 gwangnaru-ro 30-gil, gwangjin-gu, seoul, south korea"
중학교학생,589,127.0403012,37.5626557,"18 majo-ro 11(sibil)-gil, seongdong-gu, seoul, south korea"
중학교학생,604,127.042205,37.5682297,"31 majangno 35(samsibo)na-gil, seongdong-gu, seoul, south korea"
중학교학생,1101,127.03277,37.5579813,"120 haengdang-ro, haengdang-dong, seongdong-gu, seoul, south korea"
중학교학생,442,127.0387013,37.547981,"18 seoulsup-gil, seongdong-gu, seoul, south korea"
중학교학생,477,127.0513099,37.5393617,"13 seongdeokjeong 9(gu)ga-gil, seongdong-gu, seoul, south korea"
중학교학생,500,127.0632122,37.5334015,"57-8 jayang-dong, gwangjin-gu, seoul, south korea"
중학교학생,1105,127.0983273,37.5444966,"32 walkerhill-ro, gwangjin-gu, seoul, south korea"
중학교학생,827,127.0125119,37.5414774,"11 hallimmal-gil, seongdong-gu, seoul, south korea"
중학교학생,1227,127.0889488,37.5659416,"76 yongmasan-ro 22-gil, gwangjin-gu, seoul, south korea"
중학교학생,1085,127.0745207,37.5352975,"33 ttukseom-ro 41-gil, gwangjin-gu, seoul, south korea"
중학교학생,468,127.041886,37.5544241,"189 wangsimni-ro, seongdong-gu, seoul, south korea"
중학교학생,864,127.0767285,37.5419717,"145-1 jayang-ro, gwangjin-gu, seoul, south korea"
중학교학생,492,127.0894587,37.5637594,"산3-18 junggok-dong, gwangjin-gu, seoul, south korea"
중학교학생,788,127.0867784,37.5425112,"47 gwangnaru-ro 36-gil, gwangjin-gu, seoul, south korea"
중학교학생,701,127.0467249,37.5624663,"42 majo-ro, seongdong-gu, seoul, south korea"
중학교학생,799,127.0391179,37.5958295,"36 wolgok-ro, jongam-dong, seongbuk-gu, seoul, south korea"
중학교학생,651,127.0259441,37.6449188,"67 hancheon-ro 150-gil, gangbuk-gu, seoul, south korea"
중학교학생,678,127.0248807,37.5944775,"935 bugaksan-ro, seongbuk-gu, seoul, south korea"
중학교학생,733,127.0170282,37.6138873,"142 gireum-ro, seongbuk-gu, seoul, south korea"
중학교학생,653,127.0122428,37.6232973,"39 insubong-ro, gangbuk-gu, seoul, south korea"
중학교학생,790,127.0362701,37.6325721,"87 ohyeon-ro 35-gil, gangbuk-gu, seoul, south korea"
중학교학생,521,127.0017022,37.6067612,"41 jeongneung-ro 12-gil, seongbuk-gu, seoul, south korea"
중학교학생,1305,127.0146577,37.6161958,"141 samyang-ro 19-gil, gangbuk-gu, seoul, south korea"
중학교학생,712,127.0079042,37.5911454,"69 dongsomun-ro 3-gil, seongbuk-gu, seoul, south korea"
중학교학생,838,127.0664388,37.6081903,"526 hancheon-ro, seongbuk-gu, seoul, south korea"
중학교학생,736,127.0339379,37.6364725,"21 hancheon-ro 122-gil, gangbuk-gu, seoul, south korea"
중학교학생,639,127.0109264,37.631337,"40 insubong-ro 37-gil, gangbuk-gu, seoul, south korea"
중학교학생,690,127.0313391,37.6084237,"208 jongam-ro, seongbuk-gu, seoul, south korea"
중학교학생,741,127.0480815,37.6067858,"6 jangwol-ro, seongbuk-gu, seoul, south korea"
중학교학생,668,127.0099435,37.6438503,"10 insubong-ro 75-gil, gangbuk-gu, seoul, south korea"
중학교학생,796,127.0415045,37.6113882,"70 jangwi-ro 4-gil, seongbuk-gu, seoul, south korea"
중학교학생,793,127.0317443,37.5929734,"80-17 jongam-ro 5-gil, seongbuk-gu, seoul, south korea"
중학교학생,679,127.0074256,37.6327745,"south korea, seoul, gangbuk-gu, suyu-dong, 화계사길 117"
중학교학생,1091,127.0012182,37.610197,"161 jeongneung-ro, jeongneung-dong, seongbuk-gu, seoul, south korea"
중학교학생,566,127.0198436,37.5975645,"870 bugaksan-ro, donam-dong, seongbuk-gu, seoul, south korea"
중학교학생,820,127.0557873,37.6186278,"28 hancheon-ro 95-gil, seongbuk-gu, seoul, south korea"
중학교학생,639,127.0071027,37.5935994,"71 seongbuk-ro 8-gil, seongbuk-gu, seoul, south korea"
중학교학생,478,127.0111715,37.6568687,"37-9 samyang-ro 155-gil, gangbuk-gu, seoul, south korea"
중학교학생,761,127.0224394,37.5927408,"918 bugaksan-ro, seongbuk-gu, seoul, south korea"
중학교학생,770,127.0244484,37.6207354,"52 dobong-ro 29-gil, gangbuk-gu, seoul, south korea"
중학교학생,496,127.0282661,37.6282824,"20 solmae-ro 49-gil, gangbuk-gu, seoul, south korea"
중학교학생,482,127.0278332,37.613765,"19 dobong-ro 13ga-gil, gangbuk-gu, seoul, south korea"
중학교학생,418,127.0250507,37.5881284,"46 inchon-ro 17ga-gil, seongbuk-gu, seoul, south korea"
중학교학생,605,127.0368621,37.6130369,"south korea, seoul, gangbuk-gu, 월계로 61"
중학교학생,575,127.0106694,37.5827584,"118 samseongyo-ro 16-gil, seongbuk-gu, seoul, south korea"
중학교학생,635,127.0033,37.594921,"151 seongbuk-dong, seongbuk-gu, seoul, south korea"
중학교학생,497,127.0170724,37.5563646,"111 maebong 18(sippal)-gil, jung-gu, seoul, south korea"
중학교학생,500,126.9618971,37.5734256,"9 sajik-ro, jongno-gu, seoul, south korea"
중학교학생,274,126.9817133,37.5779448,"49 yulgok-ro 3-gil, jongno-gu, seoul, south korea"
중학교학생,532,127.0024292,37.5850524,"156 daehak-ro, jongno-gu, seoul, south korea"
중학교학생,577,126.9641933,37.5496855,"258 hyochangwon-ro, yongsan-gu, seoul, south korea"
중학교학생,565,126.967276,37.578311,"12 pirun-dong, jongno-gu, seoul, south korea"
중학교학생,486,126.984496,37.5426751,"66 sinheung-ro 3ga-gil, yongsan-gu, seoul, south korea"
중학교학생,422,126.9540384,37.6027418,"20 hongjimun 2-gil, buam-dong, jongno-gu, seoul, south korea"
중학교학생,376,126.954445,37.5345938,"49 wonhyo-ro 19-gil, wonhyoro 2(i)-dong, yongsan-gu, seoul, south korea"
중학교학생,397,126.9699957,37.5431703,"263 cheongpa-ro, yongsan-gu, seoul, south korea"
중학교학생,594,127.0000902,37.524645,"17 bogwang-ro 7-gil, yongsan-gu, seoul, south korea"
중학교학생,390,127.0065905,37.5531457,"93 dongho-ro 15-gil, jung-gu, seoul, south korea"
중학교학생,354,126.9870352,37.584897,"164 changdeokgung-gil, jongno-gu, seoul, south korea"
중학교학생,313,127.000235,37.5682818,"299-1 euljiro-dong, jung-gu, seoul, south korea"
중학교학생,259,126.9621659,37.5538139,"218 mallidong 2(i)-ga, jung-gu, seoul, south korea"
중학교학생,1028,127.1186676,37.5026324,"45 songi-ro, songpa-gu, seoul, south korea"
중학교학생,762,127.1230469,37.490634,"40-18 jungdae-ro 10-gil, songpa-gu, seoul, south korea"
중학교학생,635,127.177855,37.5694325,"237 pungsan-ro, gangdong-gu, seoul, south korea"
중학교학생,746,127.1382791,37.5551525,"12 godeok-ro 27-gil, gangdong-gu, seoul, south korea"
중학교학생,722,127.1465347,37.4874893,"30 yangsan-ro 2-gil, songpa-gu, seoul, south korea"
중학교학생,698,127.1610289,37.5601307,"94 dongnam-ro 82-gil, gangdong-gu, seoul, south korea"
중학교학생,896,127.1477463,37.557063,"57 yangjae-daero 156-gil, gangdong-gu, seoul, south korea"
중학교학생,869,127.1299473,37.4885685,"73 munjeong-ro, songpa-gu, seoul, south korea"
중학교교원,51,126.8960538,37.5197727,"56 dangsan-ro, yeongdeungpo-gu, seoul, south korea"
중학교교원,70,126.9357145,37.5239481,"46 gukjegeumyung-ro 7-gil, yeongdeungpo-gu, seoul, south korea"
중학교교원,62,126.8958925,37.4976237,"17 daerim-ro 31na-gil, yeongdeungpo-gu, seoul, south korea"
중학교교원,73,126.8903736,37.4975539,"17 gamasan-ro 27-gil, guro-gu, seoul, south korea"
중학교교원,66,126.8942198,37.4889679,"35 dorim-ro 20-gil, guro-gu, seoul, south korea"
중학교교원,70,126.913731,37.5150593,"31 yeongdeungpo-ro 62-gil, yeongdeungpo-gu, seoul, south korea"
중학교교원,52,126.8359411,37.4871448,"25 ori-ro 9-gil, guro-gu, seoul, south korea"
중학교교원,51,126.8461343,37.5078957,"19 gocheok-ro 27ba-gil, guro-gu, seoul, south korea"
중학교교원,54,126.9237317,37.5189929,"3 yeouidong-ro 3-gil, yeongdeungpo-gu, seoul, south korea"
중학교교원,59,126.906886,37.4788455,"42 nambusunhwan-ro 128-gil, geumcheon-gu, seoul, south korea"
중학교교원,48,126.916402,37.4513899,"45 tapgol-ro 10-gil, geumcheon-gu, seoul, south korea"
중학교교원,51,126.898866,37.4501288,"45 siheung-daero 47-gil, siheung-dong, geumcheon-gu, seoul, south korea"
중학교교원,37,126.8268765,37.4951383,"917 buil-ro, guro-gu, seoul, south korea"
중학교교원,62,127.0837653,37.6222083,"42 nowon-ro 1-gil, nowon-gu, seoul, south korea"
중학교교원,46,127.053561,37.6485909,"95 nohae-ro 70-gil, dobong-gu, seoul, south korea"
중학교교원,49,127.0594579,37.6491471,"26 dongil-ro 213-gil, nowon-gu, seoul, south korea"
중학교교원,52,127.0539025,37.6725826,"24 dongil-ro 231-gil, nowon-gu, seoul, south korea"
중학교교원,48,127.0620087,37.6313108,"376 wolgye-ro, nowon-gu, seoul, south korea"
중학교교원,55,127.0459742,37.6707284,"671 madeul-ro, dobong-gu, seoul, south korea"
중학교교원,54,127.0316064,37.6653358,"188 sirubong-ro, dobong-gu, seoul, south korea"
중학교교원,56,127.0358991,37.6563724,"50 dobong-ro 129-gil, dobong-gu, seoul, south korea"
중학교교원,54,127.0430239,37.6813005,"33 dobong-ro 169ga-gil, dobong-gu, seoul, south korea"
중학교교원,70,127.0735521,37.6459258,"45 hangeulbiseong-ro 5-gil, nowon-gu, seoul, south korea"
중학교교원,59,127.0533357,37.6670457,"61 dongil-ro 227-gil, nowon-gu, seoul, south korea"
중학교교원,64,127.0777604,37.661342,"29-15 deongneung-ro 86-gil, nowon-gu, seoul, south korea"
중학교교원,65,127.068872,37.6526466,"398 nowon-ro, nowon-gu, seoul, south korea"
중학교교원,54,127.0595562,37.6715412,"182 suraksan-ro, nowon-gu, seoul, south korea"
중학교교원,43,127.0544032,37.6828553,"1254 sanggye-dong, nowon-gu, seoul, south korea"
중학교교원,55,127.0331989,37.6492547,"16 dobong-ro 115-gil, dobong-gu, seoul, south korea"
중학교교원,56,127.0295168,37.6636445,"156 sirubong-ro, dobong-gu, seoul, south korea"
중학교교원,41,127.0636222,37.6516104,"42 dongil-ro 216-gil, nowon-gu, seoul, south korea"
중학교교원,57,127.0519039,37.5742981,"59 sagajeong-ro, dongdaemun-gu, seoul, south korea"
중학교교원,43,127.1088882,37.6037348,"32 yangwonyeok-ro, jungnang-gu, seoul, south korea"
중학교교원,58,127.0960613,37.5830377,"37 yongmasan-ro 70-gil, jungnang-gu, seoul, south korea"
중학교교원,41,127.1042177,37.5960866,"89 mangu-ro 70-gil, jungnang-gu, seoul, south korea"
중학교교원,64,127.0900877,37.6014604,"28 sangbongjungang-ro 8na-gil, jungnang-gu, seoul, south korea"
중학교교원,41,127.0340095,37.5812839,"55 wangsan-ro 23-gil, dongdaemun-gu, seoul, south korea"
중학교교원,39,127.0438537,37.5737647,"34 cheonho-daero 47-gil, dongdaemun-gu, seoul, south korea"
중학교교원,57,127.0916088,37.6046114,"162 bonghwasan-ro, jungnang-gu, seoul, south korea"
중학교교원,56,127.0860161,37.5743518,"18 myeonmok-ro 28(isippal)-gil, jungnang-gu, seoul, south korea"
중학교교원,69,127.0840347,37.6177945,"57 sinnae-ro 23-gil, jungnang-gu, seoul, south korea"
중학교교원,59,127.0809446,37.6005832,"780 dongil-ro, jungnang-gu, seoul, south korea"
중학교교원,60,127.0706272,37.5666476,"352 jangan-dong, dongdaemun-gu, seoul, south korea"
중학교교원,51,127.0601296,37.5803315,"71 sagajeong-ro 13-gil, dongdaemun-gu, seoul, south korea"
