Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
662	0.358	0.264	0.13	0.0512
663	0.358	0.264	0.13	0.0513
664	0.358	0.264	0.13	0.0513
665	0.358	0.264	0.13	0.0514
666	0.358	0.264	0.13	0.0513
667	0.358	0.264	0.13	0.0513
668	0.358	0.264	0.13	0.0513
669	0.357	0.264	0.13	0.0513
670	0.357	0.264	0.13	0.0513
671	0.357	0.264	0.13	0.0513
672	0.357	0.264	0.13	0.0513
673	0.357	0.264	0.13	0.0513
674	0.357	0.264	0.13	0.0513
675	0.357	0.264	0.13	0.0513
676	0.357	0.264	0.13	0.0513
677	0.357	0.264	0.13	0.0514
678	0.357	0.264	0.13	0.0513
679	0.357	0.264	0.13	0.0513
680	0.356	0.264	0.13	0.0513
681	0.356	0.264	0.13	0.0513
682	0.356	0.264	0.13	0.0513
683	0.356	0.264	0.13	0.0513
684	0.356	0.264	0.13	0.0513
685	0.356	0.264	0.13	0.0513
686	0.356	0.264	0.13	0.0513
687	0.356	0.264	0.13	0.0514
688	0.356	0.264	0.13	0.0514
689	0.356	0.264	0.13	0.0514
690	0.356	0.264	0.13	0.0513
691	0.356	0.264	0.13	0.0513
692	0.355	0.264	0.13	0.0512
693	0.355	0.264	0.13	0.0513
694	0.355	0.264	0.13	0.0513
695	0.355	0.264	0.13	0.0513
696	0.355	0.264	0.13	0.0513
697	0.355	0.264	0.13	0.0513
698	0.355	0.264	0.13	0.0513
699	0.355	0.264	0.13	0.0513
700	0.355	0.264	0.13	0.0513
701	0.355	0.264	0.13	0.0512
702	0.355	0.264	0.13	0.0513
703	0.355	0.264	0.13	0.0513
704	0.354	0.264	0.13	0.0513
705	0.355	0.264	0.13	0.0513
706	0.354	0.264	0.13	0.0513
707	0.354	0.264	0.13	0.0513
708	0.354	0.263	0.13	0.0512
709	0.354	0.264	0.13	0.0513
710	0.354	0.264	0.13	0.0513
711	0.354	0.264	0.13	0.0513
712	0.354	0.264	0.13	0.0513
713	0.354	0.264	0.13	0.0513
714	0.354	0.264	0.13	0.0512
715	0.354	0.264	0.13	0.0512
716	0.354	0.264	0.13	0.0513
717	0.354	0.264	0.13	0.0512
718	0.353	0.264	0.13	0.0513
719	0.353	0.264	0.13	0.0512
720	0.353	0.263	0.13	0.0512
721	0.353	0.263	0.13	0.0512
722	0.353	0.264	0.13	0.0514
723	0.353	0.264	0.13	0.0513
724	0.353	0.264	0.129	0.0513
725	0.353	0.264	0.13	0.0513
726	0.353	0.263	0.13	0.0512
727	0.353	0.263	0.129	0.0512
728	0.352	0.263	0.129	0.0512
729	0.353	0.263	0.13	0.0512
730	0.352	0.263	0.13	0.0512
